141,GLLBaseLine,accept,50,46,127,11,12,10,238,279,0,43,32,82,11,12,5,0,0,65,5.548
692,GLLBaseLine,accept,222,224,707,59,61,36,2596,3723,0,178,167,361,59,61,23,0,0,1002,260.873
3878,GLLBaseLine,accept,2630,1519,5374,584,541,120,2671,6188,0,2445,1266,3847,584,541,52,0,0,2943,1350.362
1315,GLLBaseLine,accept,1248,669,2350,248,246,52,888,1450,0,1146,535,1719,248,246,20,0,0,689,102.354
1864,GLLBaseLine,accept,929,622,1998,221,220,60,1340,1884,0,862,515,1427,221,220,32,0,0,690,106.089
563,GLLBaseLine,accept,261,310,769,53,55,36,1509,1792,0,250,293,705,53,55,29,0,0,367,97.538
618,GLLBaseLine,accept,217,189,459,54,63,23,245,280,0,207,174,408,54,63,17,0,0,66,6.073
1368,GLLBaseLine,accept,1224,694,2467,255,241,58,1141,1861,0,1097,530,1682,255,241,21,0,0,849,142.258
237,GLLBaseLine,accept,50,46,122,14,16,8,220,255,0,43,32,77,14,16,3,0,0,63,5.418
466,GLLBaseLine,accept,226,237,960,42,47,40,1749,2707,0,191,176,416,42,47,26,0,0,833,185.976
893,GLLBaseLine,accept,618,620,2126,92,149,40,1428,2934,0,505,353,950,92,149,29,0,0,1455,336.197
480,GLLBaseLine,accept,149,148,416,41,43,24,1445,1892,0,121,111,243,41,43,14,0,0,460,85.803
685,GLLBaseLine,accept,223,208,640,57,57,34,2581,3677,0,193,164,381,57,57,22,0,0,1062,321.304
595,GLLBaseLine,accept,224,213,932,47,46,35,2093,3265,0,157,127,303,47,46,19,0,0,983,251.145
2278,GLLBaseLine,accept,1228,856,2657,322,291,80,1594,2638,0,1121,701,1884,322,291,35,0,0,1201,254.469
1567,GLLBaseLine,accept,1052,724,2381,234,234,59,1532,2272,0,939,551,1536,234,234,24,0,0,890,165.573
216,GLLBaseLine,accept,110,77,238,26,22,7,217,321,0,104,55,166,26,22,4,0,0,166,11.174
223,GLLBaseLine,accept,112,80,243,27,23,8,231,338,0,101,56,160,27,23,4,0,0,175,11.584
578,GLLBaseLine,accept,378,315,1071,68,70,29,1197,2502,0,343,222,616,68,70,21,0,0,1392,238.732
281,GLLBaseLine,accept,177,123,402,34,31,13,252,400,0,153,70,228,34,31,6,0,0,213,15.224
245,GLLBaseLine,accept,100,92,273,21,24,22,598,762,0,79,63,146,21,24,13,0,0,189,22.669
927,GLLBaseLine,accept,553,436,2136,75,93,51,1230,2564,0,443,259,799,75,93,26,0,0,1312,251.195
1708,GLLBaseLine,accept,700,424,1306,142,186,28,445,608,0,659,359,1042,142,186,12,0,0,273,25.335
2443,GLLBaseLine,accept,1434,970,3138,235,332,58,1582,2808,0,1370,732,2237,235,332,41,0,0,1448,301.554
208,GLLBaseLine,accept,90,79,226,21,22,18,517,639,0,76,58,137,21,22,10,0,0,153,17.384
1373,GLLBaseLine,accept,1028,591,1980,196,237,50,815,1285,0,950,479,1462,196,237,23,0,0,572,62.549
388,GLLBaseLine,accept,214,179,554,39,63,15,450,714,0,181,121,315,39,63,6,0,0,329,29.812
371,GLLBaseLine,accept,296,190,754,47,47,20,568,932,0,231,110,350,47,47,7,0,0,437,46.292
441,GLLBaseLine,accept,325,224,911,49,51,27,833,1555,0,260,133,413,49,51,10,0,0,744,92.947
616,GLLBaseLine,accept,442,330,1493,68,80,32,1716,3780,0,366,219,671,68,80,13,0,0,1931,515.479
1009,GLLBaseLine,accept,423,411,1479,99,109,68,3073,4341,0,352,297,708,99,109,40,0,0,1229,441.822
561,GLLBaseLine,accept,410,506,1881,57,77,32,1654,3476,0,331,281,747,57,77,24,0,0,1716,373.147
2524,GLLBaseLine,accept,1704,1486,7452,304,297,60,2023,6505,0,1457,931,2806,304,297,38,0,0,3873,1402.274
2142,GLLBaseLine,accept,1643,945,3024,320,421,30,2399,6629,0,1613,826,2522,320,421,18,0,0,3803,1505.706
975,GLLBaseLine,accept,185,252,494,107,105,24,2853,3370,0,171,229,404,107,105,17,0,0,704,227.589
505,GLLBaseLine,accept,164,166,449,44,50,26,1292,1703,0,148,138,306,44,50,17,0,0,441,72.987
782,GLLBaseLine,accept,263,265,934,69,72,39,3493,5450,0,224,207,478,69,72,25,0,0,1655,669.347
373,GLLBaseLine,accept,118,111,302,30,33,16,468,570,0,101,87,206,30,33,8,0,0,141,15.894
367,GLLBaseLine,accept,118,119,284,36,40,16,420,505,0,105,100,214,36,40,9,0,0,124,13.353
551,GLLBaseLine,accept,158,332,727,47,50,20,1803,2573,0,122,143,275,47,50,11,0,0,766,173.495
680,GLLBaseLine,accept,232,234,865,59,63,39,2365,3532,0,198,181,422,59,63,25,0,0,1046,300.344
932,GLLBaseLine,accept,339,334,877,95,95,46,3101,4292,0,324,308,717,95,95,35,0,0,1070,397.615
569,GLLBaseLine,accept,229,204,691,56,59,34,1491,2080,0,186,148,345,56,59,21,0,0,564,113.060
1640,GLLBaseLine,accept,878,713,2133,220,204,73,3441,4983,0,769,493,1301,220,204,37,0,0,1836,698.474
2062,GLLBaseLine,accept,1068,796,2375,256,244,84,3602,5056,0,961,611,1639,256,244,46,0,0,1627,657.663
350,GLLBaseLine,accept,114,116,347,29,32,18,541,711,0,99,89,205,29,32,9,0,0,185,21.409
4171,GLLBaseLine,accept,2634,1499,4759,578,588,138,1388,2098,0,2487,1275,3851,578,588,58,0,0,901,193.830
826,GLLBaseLine,accept,535,368,1084,137,129,7,210,317,0,527,346,1009,137,129,4,0,0,157,9.772
313,GLLBaseLine,accept,394,231,815,70,77,13,546,1016,0,373,178,579,70,77,7,0,0,542,47.891
186,GLLBaseLine,accept,175,92,281,42,42,5,53,62,0,172,87,264,42,42,2,0,0,26,1.459
268,GLLBaseLine,accept,76,83,214,25,27,18,478,564,0,65,63,132,25,27,11,0,0,124,14.824
561,GLLBaseLine,accept,290,336,1361,62,61,39,3283,5394,0,215,228,470,62,61,23,0,0,1805,672.662
1226,GLLBaseLine,accept,779,564,1698,205,197,26,747,1196,0,720,482,1285,205,197,11,0,0,552,60.476
4133,GLLBaseLine,accept,2434,1560,5733,543,487,112,2032,4292,0,2282,1286,3798,543,487,51,0,0,2281,762.177
318,GLLBaseLine,accept,114,112,374,29,30,21,894,1226,0,95,82,195,29,30,10,0,0,308,45.278
553,GLLBaseLine,accept,213,210,703,48,47,33,1773,2524,0,180,157,378,48,47,21,0,0,709,161.979
9492,GLLBaseLine,accept,4505,2868,7925,973,1428,173,3214,4769,0,4392,2586,7074,973,1428,95,0,0,2007,745.606
902,GLLBaseLine,accept,341,352,1167,89,95,38,1029,1964,0,283,262,607,89,95,22,0,0,982,138.251
854,GLLBaseLine,accept,447,300,1098,85,88,32,785,1272,0,359,186,552,85,88,12,0,0,601,67.116
1562,GLLBaseLine,accept,523,473,1191,151,167,39,1000,1287,0,470,355,833,151,167,19,0,0,480,61.211
369,GLLBaseLine,accept,132,109,296,35,42,14,362,482,0,111,81,193,35,42,6,0,0,214,17.979
5016,GLLBaseLine,accept,1813,1395,3979,464,488,72,3796,5886,0,1699,1096,2872,464,488,27,0,0,2386,1038.481
1778,GLLBaseLine,accept,1111,748,2693,227,301,53,1461,2984,0,969,565,1558,227,301,22,0,0,1623,368.772
3559,GLLBaseLine,accept,2259,1380,4765,480,571,114,1924,3624,0,2111,1163,3414,480,571,44,0,0,1677,485.953
306,GLLBaseLine,accept,229,159,536,40,47,22,284,398,0,185,100,293,40,47,8,0,0,180,14.283
361,GLLBaseLine,accept,131,97,283,33,34,11,224,290,0,113,71,186,33,34,3,0,0,124,9.221
1724,GLLBaseLine,accept,1408,877,3913,223,317,71,1426,3429,0,1198,621,1906,223,317,34,0,0,1855,456.100
1787,GLLBaseLine,accept,684,590,1580,159,184,41,1012,1401,0,617,410,1046,159,184,17,0,0,519,66.814
1026,GLLBaseLine,accept,553,355,1305,112,108,27,522,887,0,492,264,787,112,108,11,0,0,444,41.994
6238,GLLBaseLine,accept,3126,2041,6239,863,637,68,1333,2257,0,2990,1860,5176,863,637,23,0,0,1110,222.812
2531,GLLBaseLine,accept,962,687,2622,225,245,40,2175,4596,0,793,492,1292,225,245,19,0,0,2410,730.837
1291,GLLBaseLine,accept,483,610,1397,109,131,35,1162,1590,0,446,452,945,109,131,19,0,0,538,80.487
2869,GLLBaseLine,accept,1740,1131,4188,347,435,90,2148,4086,0,1567,865,2518,347,435,37,0,0,1921,605.818
4348,GLLBaseLine,accept,2106,1394,4103,533,569,91,2114,3852,0,1983,1230,3302,533,569,44,0,0,1861,493.614
1549,GLLBaseLine,accept,930,526,1903,185,216,29,927,1657,0,846,420,1283,185,216,12,0,0,858,104.881
2102,GLLBaseLine,accept,1403,840,3460,299,247,53,1574,3507,0,1214,617,1908,299,247,21,0,0,1863,474.379
503,GLLBaseLine,accept,251,158,521,59,52,15,321,445,0,218,114,339,59,52,4,0,0,192,16.135
6136,GLLBaseLine,accept,3800,2169,6934,793,988,144,2812,5112,0,3659,1943,5725,793,988,57,0,0,2502,994.099
3065,GLLBaseLine,accept,2267,1480,6859,520,416,81,2165,6105,0,2051,1178,3629,520,416,39,0,0,3472,1429.171
2447,GLLBaseLine,accept,984,599,1863,251,255,35,1121,1812,0,925,517,1463,251,255,13,0,0,757,118.005
3866,GLLBaseLine,accept,1918,1226,4934,356,486,83,2862,6643,0,1805,1032,3140,356,486,33,0,0,3416,1712.969
2897,GLLBaseLine,accept,1711,1087,3439,404,498,41,1146,1973,0,1622,945,2606,404,498,16,0,0,997,162.620
9088,GLLBaseLine,accept,4299,2684,8132,957,1286,106,3278,5070,0,4091,2319,6479,957,1286,37,0,0,2181,908.832
289,GLLBaseLine,accept,104,66,205,24,20,9,162,186,0,89,45,134,24,20,2,0,0,74,3.879
1148,GLLBaseLine,accept,834,540,2266,137,203,35,1050,2275,0,706,385,1148,137,203,15,0,0,1181,206.052
3934,GLLBaseLine,accept,2575,1531,5829,570,557,83,2472,5906,0,2333,1242,3675,570,557,43,0,0,3275,1258.884
2895,GLLBaseLine,accept,1844,1097,3890,361,453,89,1756,3472,0,1661,858,2543,361,453,37,0,0,1652,440.100
1243,GLLBaseLine,accept,760,444,1524,163,164,29,644,1047,0,704,361,1097,163,164,11,0,0,507,71.772
696,GLLBaseLine,accept,498,424,2623,61,63,37,1833,4836,0,258,156,433,61,63,15,0,0,2739,843.739
338,GLLBaseLine,accept,185,115,337,44,48,8,189,234,0,175,97,279,44,48,4,0,0,102,6.265
3392,GLLBaseLine,accept,1640,1109,3230,464,382,48,3289,5819,0,1593,1029,2781,464,382,31,0,0,2916,1162.166
2882,GLLBaseLine,accept,1194,907,3408,253,283,62,3250,6393,0,1023,636,1726,253,283,22,0,0,2716,1224.465
1074,GLLBaseLine,accept,515,430,1682,101,116,33,1425,2928,0,376,240,623,101,116,14,0,0,1538,321.023
5293,GLLBaseLine,accept,2018,1140,4561,386,418,94,1688,3716,0,1860,919,2907,386,418,39,0,0,1833,535.794
1005,GLLBaseLine,accept,698,519,2218,156,126,45,2606,6219,0,538,332,906,156,126,26,0,0,3313,1326.443
4709,GLLBaseLine,accept,2244,1457,5236,458,495,94,3082,5139,0,2055,1147,3438,458,495,40,0,0,2293,969.857
3776,GLLBaseLine,accept,1847,1052,3042,494,426,49,999,1400,0,1815,1006,2866,494,426,31,0,0,615,86.695
263,GLLBaseLine,accept,103,97,299,27,26,16,255,342,0,79,56,139,27,26,4,0,0,148,10.733
167,GLLBaseLine,accept,64,58,176,16,16,10,152,192,0,43,30,73,16,16,2,0,0,81,4.198
1724,GLLBaseLine,accept,691,501,1304,211,230,19,1668,2672,0,659,458,1134,211,230,6,0,0,1272,328.175
313,GLLBaseLine,accept,71,72,188,21,26,11,155,184,0,57,48,107,21,26,3,0,0,66,5.173
2917,GLLBaseLine,accept,745,678,2290,218,235,68,1131,2594,0,658,548,1300,218,235,54,0,0,1412,249.879
721,GLLBaseLine,accept,264,241,900,63,62,24,1044,1710,0,184,140,339,63,62,6,0,0,748,109.518
476,GLLBaseLine,accept,293,238,1083,46,46,29,878,1770,0,190,120,320,46,46,14,0,0,959,121.122
5589,GLLBaseLine,accept,1969,1238,4351,531,449,74,1291,2811,0,1805,1044,2929,531,449,46,0,0,1527,308.564
2053,GLLBaseLine,accept,1677,1027,4066,328,355,65,1601,3532,0,1512,768,2350,328,355,35,0,0,1971,492.955
6311,GLLBaseLine,accept,3449,2291,6967,899,958,159,2973,5334,0,3306,2058,5513,899,958,101,0,0,2443,1071.142
81,GLLBaseLine,accept,36,32,88,6,11,6,63,72,0,30,19,51,6,11,3,0,0,28,1.433
1883,GLLBaseLine,accept,1087,662,2504,235,225,52,1656,3415,0,945,486,1463,235,225,21,0,0,1753,414.315
797,GLLBaseLine,accept,494,327,1092,99,109,36,866,1226,0,417,229,656,99,109,17,0,0,539,66.581
2215,GLLBaseLine,accept,1339,778,2532,305,289,53,1924,3789,0,1241,657,1940,305,289,23,0,0,1954,524.867
1790,GLLBaseLine,accept,1286,789,2485,351,249,39,1440,2380,0,1215,694,2010,351,249,16,0,0,1105,196.874
3653,GLLBaseLine,accept,2663,1585,5219,561,625,135,2615,3856,0,2449,1288,3830,561,625,57,0,0,1625,614.985
6312,GLLBaseLine,accept,2469,1523,5196,520,626,106,2204,3714,0,2309,1264,3698,520,626,35,0,0,1652,501.773
293,GLLBaseLine,accept,154,108,432,22,21,16,375,606,0,105,49,154,22,21,7,0,0,296,24.338
558,GLLBaseLine,accept,301,211,792,56,65,19,539,927,0,238,131,374,56,65,7,0,0,456,65.479
2860,GLLBaseLine,accept,1222,925,2687,282,350,51,2099,3540,0,1098,681,1806,282,350,18,0,0,1653,441.140
281,GLLBaseLine,accept,189,146,508,28,39,25,303,482,0,144,91,243,28,39,16,0,0,229,17.888
2503,GLLBaseLine,accept,1071,943,2945,223,293,55,2183,4130,0,976,676,1725,223,293,29,0,0,1734,567.212
542,GLLBaseLine,accept,232,160,448,53,66,17,337,385,0,211,128,341,53,66,6,0,0,149,12.815
2690,GLLBaseLine,accept,1243,987,4039,267,299,71,2677,5692,0,1093,726,1986,267,299,36,0,0,2902,1151.895
2744,GLLBaseLine,accept,1054,686,1898,311,297,27,2910,4578,0,1013,632,1659,311,297,17,0,0,2130,704.560
2442,GLLBaseLine,accept,1861,1030,3769,404,363,52,1282,2681,0,1770,882,2788,404,363,24,0,0,1295,258.058
3892,GLLBaseLine,accept,1265,1585,3906,299,358,75,3411,5533,0,1179,1178,2516,299,358,40,0,0,2236,905.656
7294,GLLBaseLine,accept,3570,2169,6942,756,1001,93,2922,4872,0,3387,1873,5349,756,1001,34,0,0,2187,746.469
2289,GLLBaseLine,accept,970,1002,2904,216,254,44,2694,4472,0,868,820,1782,216,254,20,0,0,1871,584.213
4459,GLLBaseLine,accept,2388,1487,4190,477,803,43,2455,3839,0,2339,1342,3711,477,803,16,0,0,1546,488.086
2690,GLLBaseLine,accept,1125,969,2636,255,306,41,2694,4006,0,1071,805,1942,255,306,17,0,0,1453,417.632
2697,GLLBaseLine,accept,1350,784,2745,284,287,60,1260,1993,0,1215,611,1868,284,287,25,0,0,960,166.601
645,GLLBaseLine,accept,181,161,515,49,48,17,544,880,0,130,100,230,49,48,6,0,0,414,39.093
1671,GLLBaseLine,accept,809,493,1505,191,200,35,700,953,0,759,414,1200,191,200,11,0,0,366,65.511
4155,GLLBaseLine,accept,2393,1312,4707,481,512,100,1393,2689,0,2212,1080,3339,481,512,46,0,0,1235,284.318
899,GLLBaseLine,accept,560,470,2248,100,86,44,2225,4741,0,400,244,690,100,86,18,0,0,2360,778.723
546,GLLBaseLine,accept,239,224,888,52,50,27,999,1902,0,181,142,360,52,50,15,0,0,971,155.321
922,GLLBaseLine,accept,426,393,1544,92,87,43,2326,5323,0,298,250,588,92,87,29,0,0,2788,912.567
2963,GLLBaseLine,accept,1454,880,3162,294,290,68,1573,2688,0,1275,642,1962,294,290,29,0,0,1288,248.517
5421,GLLBaseLine,accept,3686,2903,8856,1090,612,131,3023,5663,0,3450,2587,6663,1090,612,58,0,0,2738,1223.265
394,GLLBaseLine,accept,119,89,302,28,24,9,201,271,0,93,52,147,28,24,1,0,0,124,7.939
482,GLLBaseLine,accept,139,104,369,32,27,10,235,333,0,106,59,167,32,27,1,0,0,152,10.945
279,GLLBaseLine,accept,89,66,189,22,20,10,160,196,0,76,47,124,22,20,5,0,0,87,4.421
1315,GLLBaseLine,accept,536,436,2092,100,88,41,1111,2179,0,408,255,733,100,88,9,0,0,1060,190.250
357,GLLBaseLine,accept,82,62,194,20,18,7,142,176,0,64,37,101,20,18,0,0,0,78,3.981
670,GLLBaseLine,accept,254,194,874,52,42,15,450,828,0,215,125,411,52,42,0,0,0,376,38.547
648,GLLBaseLine,accept,221,164,565,50,50,14,349,505,0,185,112,308,50,50,1,0,0,241,18.787
547,GLLBaseLine,accept,228,218,699,39,44,27,458,741,0,175,117,314,39,44,10,0,0,355,33.436
1672,GLLBaseLine,accept,1147,761,3807,209,203,53,2370,6103,0,901,476,1430,209,203,22,0,0,3367,1369.288
170,GLLBaseLine,accept,49,39,114,12,12,5,95,113,0,38,23,61,12,12,0,0,0,51,2.590
528,GLLBaseLine,accept,215,158,459,53,58,20,248,334,0,194,126,324,53,58,12,0,0,148,11.118
284,GLLBaseLine,accept,94,69,215,22,20,9,187,244,0,81,46,131,22,20,3,0,0,107,6.592
550,GLLBaseLine,accept,354,244,957,59,74,24,488,890,0,274,144,423,59,74,11,0,0,470,44.231
791,GLLBaseLine,accept,425,259,812,95,110,15,396,620,0,391,213,613,95,110,6,0,0,298,24.763
477,GLLBaseLine,accept,139,104,369,32,27,10,235,333,0,106,59,167,32,27,1,0,0,152,11.175
896,GLLBaseLine,accept,280,215,1016,56,45,16,502,971,0,189,106,300,56,45,1,0,0,467,48.405
53,GLLBaseLine,accept,20,20,54,4,6,3,60,74,0,18,11,32,4,6,2,0,0,36,1.633
795,GLLBaseLine,accept,412,281,944,94,92,30,887,1449,0,349,203,558,94,92,18,0,0,726,98.551
453,GLLBaseLine,accept,139,104,369,32,27,10,235,333,0,106,59,167,32,27,1,0,0,152,11.077
76,GLLBaseLine,accept,28,20,59,7,6,2,50,62,0,23,12,35,7,6,0,0,0,30,1.233
2206,GLLBaseLine,accept,2120,1269,6909,372,343,94,2463,7308,0,1912,963,3346,372,343,43,0,0,4087,2013.646
1119,GLLBaseLine,accept,669,384,1296,154,124,36,799,1219,0,622,312,966,154,124,16,0,0,563,66.391
1015,GLLBaseLine,accept,556,414,1135,165,90,18,311,419,0,526,373,968,165,90,7,0,0,189,15.351
594,GLLBaseLine,accept,179,176,407,65,63,32,667,893,0,163,151,316,65,63,27,0,0,409,41.265
1576,GLLBaseLine,accept,574,463,3171,96,77,27,1196,3466,0,429,269,862,96,77,0,0,0,1818,460.827
403,GLLBaseLine,accept,119,89,302,28,24,9,201,271,0,93,52,147,28,24,1,0,0,124,7.694
354,GLLBaseLine,accept,100,75,244,24,21,8,170,219,0,78,45,124,24,21,0,0,0,102,5.447
775,GLLBaseLine,accept,229,174,747,48,39,14,401,701,0,157,88,246,48,39,0,0,0,363,50.398
565,GLLBaseLine,accept,160,120,446,36,30,11,272,406,0,127,72,208,36,30,1,0,0,184,14.295
1609,GLLBaseLine,accept,778,641,2291,127,169,86,1179,2112,0,620,400,1076,127,169,51,0,0,988,176.318
1148,GLLBaseLine,accept,364,284,1542,68,54,19,676,1506,0,286,177,529,68,54,1,0,0,768,90.942
4949,GLLBaseLine,accept,2147,1494,4494,502,645,140,2522,4562,0,1965,1248,3255,502,645,68,0,0,2240,764.902
1029,GLLBaseLine,accept,492,359,1400,83,109,44,768,1493,0,412,241,682,83,109,25,0,0,746,97.876
222,GLLBaseLine,accept,65,50,151,16,15,6,117,141,0,51,30,81,16,15,0,0,0,62,2.858
439,GLLBaseLine,accept,201,125,382,47,47,9,202,264,0,187,101,295,47,47,4,0,0,119,7.709
503,GLLBaseLine,accept,139,104,369,32,27,10,235,333,0,106,59,167,32,27,1,0,0,152,10.571
329,GLLBaseLine,accept,82,62,194,20,18,7,142,176,0,64,37,101,20,18,0,0,0,78,3.808
397,GLLBaseLine,accept,100,75,244,24,21,8,170,219,0,78,45,124,24,21,0,0,0,102,5.747
981,GLLBaseLine,accept,307,237,1174,60,48,17,557,1131,0,243,146,432,60,48,1,0,0,569,61.067
457,GLLBaseLine,accept,140,109,378,32,29,11,253,354,0,110,65,181,32,29,2,0,0,165,12.506
419,GLLBaseLine,accept,119,89,302,28,24,9,201,271,0,93,52,147,28,24,1,0,0,124,7.945
1505,GLLBaseLine,accept,559,449,3134,92,72,25,1105,3143,0,425,270,882,92,72,0,0,0,1648,348.600
361,GLLBaseLine,accept,97,76,231,24,23,9,179,220,0,78,47,127,24,23,1,0,0,94,6.406
597,GLLBaseLine,accept,160,120,446,36,30,11,272,406,0,127,72,208,36,30,1,0,0,184,16.142
375,GLLBaseLine,accept,100,75,244,24,21,8,170,219,0,78,45,124,24,21,0,0,0,102,5.723
601,GLLBaseLine,accept,205,155,634,44,36,13,355,589,0,154,88,251,44,36,1,0,0,276,24.207
425,GLLBaseLine,accept,119,89,302,28,24,9,201,271,0,93,52,147,28,24,1,0,0,124,8.327
534,GLLBaseLine,accept,160,120,446,36,30,11,272,406,0,127,72,208,36,30,1,0,0,184,14.622
83,GLLBaseLine,accept,28,20,59,7,6,2,50,62,0,23,12,35,7,6,0,0,0,30,1.166
209,GLLBaseLine,accept,65,50,151,16,15,6,117,141,0,51,30,81,16,15,0,0,0,62,2.780
1313,GLLBaseLine,accept,707,456,1342,184,157,30,654,941,0,670,401,1119,184,157,13,0,0,417,42.654
1336,GLLBaseLine,accept,608,337,1021,149,140,23,262,322,0,591,306,921,149,140,9,0,0,138,10.510
6959,GLLBaseLine,accept,3095,2118,5555,976,808,78,2344,2806,0,3054,2056,5325,976,808,54,0,0,1205,351.366
990,GLLBaseLine,accept,252,216,638,66,67,27,515,631,0,191,134,327,66,67,0,0,0,257,29.021
744,GLLBaseLine,accept,222,188,666,53,49,18,465,700,0,156,101,259,53,49,1,0,0,323,29.524
1136,GLLBaseLine,accept,463,368,2008,84,61,31,1979,5015,0,355,205,636,84,61,11,0,0,2750,902.291
1136,GLLBaseLine,accept,463,368,2008,84,61,31,1979,5015,0,355,205,636,84,61,11,0,0,2750,819.451
60,GLLBaseLine,accept,20,17,48,5,5,2,43,55,0,18,10,30,5,5,1,0,0,25,1.137
161,GLLBaseLine,accept,50,41,117,13,13,5,104,123,0,42,26,70,13,13,1,0,0,54,2.756
2359,GLLBaseLine,accept,1280,904,3141,286,326,75,1571,3238,0,1167,717,1961,286,326,42,0,0,1687,417.175
290,GLLBaseLine,accept,82,62,194,20,18,7,142,176,0,64,37,101,20,18,0,0,0,78,4.742
901,GLLBaseLine,accept,280,215,1016,56,45,16,502,971,0,189,106,300,56,45,1,0,0,467,50.790
2140,GLLBaseLine,accept,1333,841,3050,270,278,72,1602,2804,0,1142,606,1778,270,278,36,0,0,1374,265.352
99,GLLBaseLine,accept,28,20,59,7,6,2,50,62,0,23,12,35,7,6,0,0,0,30,1.130
1713,GLLBaseLine,accept,588,438,1978,129,116,31,963,1952,0,469,286,802,129,116,4,0,0,1049,156.208
1503,GLLBaseLine,accept,759,572,2015,156,174,66,1518,2508,0,626,385,1030,156,174,31,0,0,1225,248.919
643,GLLBaseLine,accept,160,120,446,36,30,11,272,406,0,127,72,208,36,30,1,0,0,184,14.288
794,GLLBaseLine,accept,229,174,747,48,39,14,401,701,0,157,88,246,48,39,0,0,0,363,31.024
516,GLLBaseLine,accept,139,104,369,32,27,10,235,333,0,106,59,167,32,27,1,0,0,152,10.922
79,GLLBaseLine,accept,28,20,59,7,6,2,50,62,0,23,12,35,7,6,0,0,0,30,1.197
85,GLLBaseLine,accept,28,20,59,7,6,2,50,62,0,23,12,35,7,6,0,0,0,30,1.449
336,GLLBaseLine,accept,82,62,194,20,18,7,142,176,0,64,37,101,20,18,0,0,0,78,3.901
857,GLLBaseLine,accept,269,208,911,56,47,17,511,956,0,206,127,371,56,47,0,0,0,476,47.667
1176,GLLBaseLine,accept,379,298,1579,72,59,21,752,1719,0,275,166,477,72,59,0,0,0,877,130.466
277,GLLBaseLine,accept,65,50,151,16,15,6,117,141,0,51,30,81,16,15,0,0,0,62,2.774
228,GLLBaseLine,accept,137,91,286,34,26,11,187,255,0,121,66,195,34,26,6,0,0,119,7.848
300,GLLBaseLine,accept,105,112,455,19,21,10,403,703,0,45,39,86,19,21,1,0,0,361,31.133
1867,GLLBaseLine,accept,970,649,1938,242,212,58,942,1324,0,889,535,1483,242,212,19,0,0,577,75.748
1562,GLLBaseLine,accept,574,463,3171,96,77,27,1136,3176,0,444,286,944,96,77,1,0,0,1745,416.038
463,GLLBaseLine,accept,119,89,302,28,24,9,201,271,0,93,52,147,28,24,1,0,0,124,8.360
888,GLLBaseLine,accept,280,215,1016,56,45,16,502,971,0,189,106,300,56,45,1,0,0,467,48.277
390,GLLBaseLine,accept,100,75,244,24,21,8,170,219,0,78,45,124,24,21,0,0,0,102,7.071
128,GLLBaseLine,accept,34,29,82,8,9,4,76,91,0,28,17,47,8,9,1,0,0,44,1.606
393,GLLBaseLine,accept,101,80,253,24,23,9,188,240,0,84,51,141,24,23,2,0,0,104,6.193
376,GLLBaseLine,accept,119,89,302,28,24,9,201,271,0,93,52,147,28,24,1,0,0,124,8.104
437,GLLBaseLine,accept,139,104,369,32,27,10,235,333,0,106,59,167,32,27,1,0,0,152,11.045
383,GLLBaseLine,accept,313,225,877,64,45,19,440,774,0,250,143,416,64,45,9,0,0,405,38.641
425,GLLBaseLine,accept,187,147,526,33,32,22,403,689,0,139,81,224,33,32,14,0,0,330,29.035
607,GLLBaseLine,accept,175,134,483,40,35,13,303,439,0,131,76,210,40,35,1,0,0,192,15.263
1357,GLLBaseLine,accept,490,390,2514,84,66,23,950,2504,0,398,255,824,84,66,0,0,0,1347,230.698
1476,GLLBaseLine,accept,1215,744,2371,240,328,53,661,959,0,1121,615,1773,240,328,22,0,0,451,45.838
320,GLLBaseLine,accept,99,74,244,22,20,9,166,216,0,81,45,130,22,20,2,0,0,94,5.285
298,GLLBaseLine,accept,82,62,194,20,18,7,142,176,0,64,37,101,20,18,0,0,0,78,4.605
223,GLLBaseLine,accept,65,50,151,16,15,6,117,141,0,51,30,81,16,15,0,0,0,62,2.965
68,GLLBaseLine,accept,19,15,45,4,4,2,43,55,0,14,7,21,4,4,0,0,0,27,1.108
544,GLLBaseLine,accept,161,125,455,36,32,12,293,433,0,131,80,224,36,32,1,0,0,186,15.202
539,GLLBaseLine,accept,160,120,446,36,30,11,272,406,0,127,72,208,36,30,1,0,0,184,13.447
517,GLLBaseLine,accept,139,104,369,32,27,10,235,333,0,106,59,167,32,27,1,0,0,152,10.732
414,GLLBaseLine,accept,119,89,302,28,24,9,201,271,0,93,52,147,28,24,1,0,0,124,8.350
450,GLLBaseLine,accept,115,89,281,28,26,10,213,278,0,92,55,150,28,26,1,0,0,123,8.488
309,GLLBaseLine,accept,82,62,194,20,18,7,142,176,0,64,37,101,20,18,0,0,0,78,4.302
486,GLLBaseLine,accept,134,103,339,32,29,11,232,304,0,109,66,180,32,29,1,0,0,133,9.985
304,GLLBaseLine,accept,82,62,194,20,18,7,142,176,0,64,37,101,20,18,0,0,0,78,4.842
241,GLLBaseLine,accept,65,50,151,16,15,6,117,141,0,51,30,81,16,15,0,0,0,62,3.262
2065,GLLBaseLine,accept,745,612,2098,155,158,83,1515,2232,0,551,345,913,155,158,17,0,0,971,207.970
640,GLLBaseLine,accept,175,134,483,40,35,13,309,450,0,140,86,234,40,35,0,0,0,208,15.538
1273,GLLBaseLine,accept,464,373,2265,82,67,24,901,2247,0,341,216,643,82,67,0,0,0,1104,182.457
