line,date,time,tool,script,iter,language,grammar,string,length,algorithm,result,TInit,TLex,TLChoose,TParse,TPChoose,TSelect,TTerm,TSem,tweN,tweE,lexes,GSS SN,GSS EN,GGS E,SPPF Eps,SPPF T,SPPF NT,SPPF Inter,SPPF PN,SPPF Edge,Pool,H0,H1,H2,H3,H4,H5,H6+
89,2024-07-28,19:47:42,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.566,1414,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,566,565,1
90,2024-07-28,19:47:43,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.586,1464,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.443,0.0,0.0,0.0,0.0,586,585,1
91,2024-07-28,19:47:44,art.jar,earleyTableIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.010,30,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,10,9,1
92,2024-07-28,19:47:45,art.jar,earleyTableIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.020,60,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,20,19,1
93,2024-07-28,19:47:45,art.jar,earleyTableIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.030,90,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,30,29,1
94,2024-07-28,19:47:46,art.jar,earleyTableIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.040,120,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,40,39,1
95,2024-07-28,19:47:46,art.jar,earleyTableIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.050,150,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,50,49,1
96,2024-07-28,19:47:47,art.jar,earleyTableIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.060,180,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,60,59,1
97,2024-07-28,19:47:47,art.jar,earleyTableIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.070,210,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,70,69,1
98,2024-07-28,19:47:48,art.jar,earleyTableIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.080,240,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,80,79,1
99,2024-07-28,19:47:48,art.jar,earleyTableIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.090,270,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,90,89,1
100,2024-07-28,19:47:49,art.jar,earleyTableIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.100,300,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,100,99,1
101,2024-07-28,19:47:49,art.jar,earleyTableIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.110,330,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,110,109,1
102,2024-07-28,19:47:50,art.jar,earleyTableIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.120,360,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,120,119,1
